run_id,candidate_id,dof,input_dir,output_dir,fst_file,status,pid,start_time,end_time,elapsed_sec,timeout_sec,return_code,stdout_path,stderr_path,input_sha256,output_sha256,notes
RUN_0001_FD_HEAVE_HEAVE_AF0_P2M_07041115,HEAVE_AF0_P2M_07041115,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_P2M_07041115/input,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_P2M_07041115/output,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_P2M_07041115/input/qg_r001_center_heave_adcda246.fst,SUCCESS,63192,2026-07-04T11:38:19+00:00,2026-07-04T11:41:57+00:00,218.103,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_P2M_07041115/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_P2M_07041115/logs/stderr.txt,b4a27df71c1394e93748f06c66028227f6a66c665e9e8b6c61f3ca1fbd3552c5,,TMax=400
RUN_0001_FD_HEAVE_HEAVE_AF0_N2M_07041115,HEAVE_AF0_N2M_07041115,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N2M_07041115/input,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N2M_07041115/output,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N2M_07041115/input/qg_r001_center_heave_adcda246.fst,SUCCESS,70992,2026-07-04T11:42:30+00:00,2026-07-04T11:46:06+00:00,216.104,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N2M_07041115/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N2M_07041115/logs/stderr.txt,fde4804bc3ac95cd23cc4a40e430cbb72fa0f6e22810786371a993ee05d29a58,,TMax=400
RUN_0001_FD_HEAVE_HEAVE_AF0_N15M_07041128,HEAVE_AF0_N15M_07041128,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N15M_07041128/input,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N15M_07041128/output,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N15M_07041128/input/qg_r001_center_heave_adcda246.fst,SUCCESS,60684,2026-07-04T11:46:49+00:00,2026-07-04T11:50:26+00:00,217.100,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N15M_07041128/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N15M_07041128/logs/stderr.txt,9dd620f41085a6dfc4b7fd6b63f03f6a37a4d575dd114dee5fd4028368716e89,,TMax=400
RUN_0001_FD_SURGE_AMP_SH_HAF15_Y15052_R8715_07041136,AMP_SH_HAF15_Y15052_R8715_07041136,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_AMP_SH_HAF15_Y15052_R8715_07041136/input,04_current_runs/runs/RUN_0001_FD_SURGE_AMP_SH_HAF15_Y15052_R8715_07041136/output,04_current_runs/runs/RUN_0001_FD_SURGE_AMP_SH_HAF15_Y15052_R8715_07041136/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,53088,2026-07-04T11:51:16+00:00,2026-07-04T11:59:17+00:00,480.457,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stderr.txt,18b7f73921761c2d4403d6b50a585d3ef4869fbc2a8d06b1687fc72d8d1d8829,,
RUN_0001_FD_SWAY_AMP_SH_HAF15_Y15052_R8715_07041136,AMP_SH_HAF15_Y15052_R8715_07041136,FD_SWAY,04_current_runs/runs/RUN_0001_FD_SWAY_AMP_SH_HAF15_Y15052_R8715_07041136/input,04_current_runs/runs/RUN_0001_FD_SWAY_AMP_SH_HAF15_Y15052_R8715_07041136/output,04_current_runs/runs/RUN_0001_FD_SWAY_AMP_SH_HAF15_Y15052_R8715_07041136/input/qg_r001_center_sway_ac064de6.fst,SUCCESS,19032,2026-07-04T11:59:17+00:00,2026-07-04T12:07:17+00:00,480.209,900,0,04_current_runs/runs/RUN_0001_FD_SWAY_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SWAY_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stderr.txt,b2451b1ca79099ab5e1155cb0a1d5507f94380092869d6f727259bd41daac322,,
RUN_0001_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136,AMP_SH_HAF15_Y15052_R8715_07041136,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/input,04_current_runs/runs/RUN_0001_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/output,04_current_runs/runs/RUN_0001_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/input/qg_r001_center_heave_adcda246.fst,SUCCESS,30764,2026-07-04T12:07:18+00:00,2026-07-04T12:10:55+00:00,217.097,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stderr.txt,7eb786378b2346227d4c18b76d9ef25c696201b7d511db9be49bd1b41879d7e0,,
RUN_0001_FD_ROLL_AMP_SH_HAF15_Y15052_R8715_07041136,AMP_SH_HAF15_Y15052_R8715_07041136,FD_ROLL,04_current_runs/runs/RUN_0001_FD_ROLL_AMP_SH_HAF15_Y15052_R8715_07041136/input,04_current_runs/runs/RUN_0001_FD_ROLL_AMP_SH_HAF15_Y15052_R8715_07041136/output,04_current_runs/runs/RUN_0001_FD_ROLL_AMP_SH_HAF15_Y15052_R8715_07041136/input/qg_r001_center_roll_38d48f80.fst,SUCCESS,21836,2026-07-04T12:10:56+00:00,2026-07-04T12:15:37+00:00,281.125,900,0,04_current_runs/runs/RUN_0001_FD_ROLL_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_ROLL_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stderr.txt,4100e03ed40bee3f8a0e36bad7b43427ce627fbe2e7002a725f125ea8f47675e,,
RUN_0001_FD_PITCH_AMP_SH_HAF15_Y15052_R8715_07041136,AMP_SH_HAF15_Y15052_R8715_07041136,FD_PITCH,04_current_runs/runs/RUN_0001_FD_PITCH_AMP_SH_HAF15_Y15052_R8715_07041136/input,04_current_runs/runs/RUN_0001_FD_PITCH_AMP_SH_HAF15_Y15052_R8715_07041136/output,04_current_runs/runs/RUN_0001_FD_PITCH_AMP_SH_HAF15_Y15052_R8715_07041136/input/qg_r001_center_pitch_e18abe27.fst,SUCCESS,62088,2026-07-04T12:15:37+00:00,2026-07-04T12:20:19+00:00,281.119,900,0,04_current_runs/runs/RUN_0001_FD_PITCH_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_PITCH_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stderr.txt,a0f7bdf597691d5c637916a8fb5925dfd5b7e0b68ab07be45fbf8f58e094cab2,,
RUN_0001_FD_YAW_AMP_SH_HAF15_Y15052_R8715_07041136,AMP_SH_HAF15_Y15052_R8715_07041136,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_AMP_SH_HAF15_Y15052_R8715_07041136/input,04_current_runs/runs/RUN_0001_FD_YAW_AMP_SH_HAF15_Y15052_R8715_07041136/output,04_current_runs/runs/RUN_0001_FD_YAW_AMP_SH_HAF15_Y15052_R8715_07041136/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,71944,2026-07-04T12:20:19+00:00,2026-07-04T12:26:32+00:00,373.159,900,0,04_current_runs/runs/RUN_0001_FD_YAW_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stderr.txt,093c7fd3c3e6e5cce8f85390692088adf6c633ff1ecbaaff040f48bc348fcbcc,,
RUN_0002_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136,AMP_SH_HAF15_Y15052_R8715_07041136,FD_HEAVE,04_current_runs/runs/RUN_0002_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/input,04_current_runs/runs/RUN_0002_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/output,04_current_runs/runs/RUN_0002_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/input/qg_r001_center_heave_adcda246.fst,SUCCESS,14860,2026-07-04T12:27:16+00:00,2026-07-04T12:30:54+00:00,218.097,900,0,04_current_runs/runs/RUN_0002_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stdout.txt,04_current_runs/runs/RUN_0002_FD_HEAVE_AMP_SH_HAF15_Y15052_R8715_07041136/logs/stderr.txt,caff8a796df9563274cbaaf7789568e368f60f6de0a45397a10910ce6320ac89,,
RUN_0001_FD_SURGE_BQIC_SURGE_0704123214_F098_I072,BQIC_SURGE_0704123214_F098_I072,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704123214_F098_I072/input,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704123214_F098_I072/output,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704123214_F098_I072/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,22892,2026-07-04T12:32:14+00:00,2026-07-04T12:40:10+00:00,476.207,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704123214_F098_I072/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704123214_F098_I072/logs/stderr.txt,4a0902d48addb0c9d9af84bc2629e642abb349f42f4f52ab3c6e04df9ae0760c,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SWAY_SWAY_CL0_0704204604,SWAY_CL0_0704204604,FD_SWAY,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_0704204604/input,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_0704204604/output,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_0704204604/input/qg_r001_center_sway_ac064de6.fst,SUCCESS,62928,2026-07-04T12:46:08+00:00,2026-07-04T12:54:09+00:00,481.254,900,0,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_0704204604/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_0704204604/logs/stderr.txt,c7392aff25d88f2d90cd44d7c78bf6029aff66123f06a51023a837903c99f7e7,,TMax=900; HydroDyn edits=1
RUN_0001_FD_SWAY_SWAY_CL0_BL300_0704205458,SWAY_CL0_BL300_0704205458,FD_SWAY,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_BL300_0704205458/input,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_BL300_0704205458/output,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_BL300_0704205458/input/qg_r001_center_sway_ac064de6.fst,SUCCESS,20024,2026-07-04T12:55:01+00:00,2026-07-04T13:03:01+00:00,480.220,900,0,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_BL300_0704205458/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CL0_BL300_0704205458/logs/stderr.txt,a664d45b3df66322d8f81de6a96bc0f7e118ee05e950724d0d9d0f9a77bb87ab,,TMax=900; HydroDyn edits=2
RUN_0001_FD_SWAY_SWAY_CLN8K_0704210327,SWAY_CLN8K_0704210327,FD_SWAY,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CLN8K_0704210327/input,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CLN8K_0704210327/output,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CLN8K_0704210327/input/qg_r001_center_sway_ac064de6.fst,SUCCESS,17740,2026-07-04T13:03:30+00:00,2026-07-04T13:11:30+00:00,480.206,900,0,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CLN8K_0704210327/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_CLN8K_0704210327/logs/stderr.txt,faaf9e6fd95ca82e16a8cb487a9bee0666c6fbc365ae07f1fad7849bfd814359,,TMax=900; HydroDyn edits=1
RUN_0001_FD_HEAVE_HEAVE_BL100_0704211242,HEAVE_BL100_0704211242,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL100_0704211242/input,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL100_0704211242/output,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL100_0704211242/input/qg_r001_center_heave_adcda246.fst,SUCCESS,17552,2026-07-04T13:12:46+00:00,2026-07-04T13:20:45+00:00,479.213,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL100_0704211242/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL100_0704211242/logs/stderr.txt,d04691a484e1fb51175c436df53e90e31d4c630e9518b07239e723fea7ff3fc8,,TMax=900; HydroDyn edits=1
RUN_0001_FD_HEAVE_HEAVE_BL50_0704212109,HEAVE_BL50_0704212109,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL50_0704212109/input,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL50_0704212109/output,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL50_0704212109/input/qg_r001_center_heave_adcda246.fst,SUCCESS,38456,2026-07-04T13:21:12+00:00,2026-07-04T13:29:15+00:00,483.205,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL50_0704212109/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_BL50_0704212109/logs/stderr.txt,0c9f6b11e1f5e833836abb41973f3045b570613b8c50fa234aa706bb09e1a10c,,TMax=900; HydroDyn edits=1
RUN_0001_FD_SURGE_SURGE_CL0_0704212954,SURGE_CL0_0704212954,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL0_0704212954/input,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL0_0704212954/output,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL0_0704212954/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,55784,2026-07-04T13:29:57+00:00,2026-07-04T13:37:56+00:00,478.211,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL0_0704212954/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL0_0704212954/logs/stderr.txt,e852d5508c24e7252566532794f2b11cfb611819c71282f6a1c5e05bfdb267e6,,TMax=900; HydroDyn edits=1
RUN_0001_FD_SURGE_SURGE_CL5K_0704213825,SURGE_CL5K_0704213825,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL5K_0704213825/input,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL5K_0704213825/output,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL5K_0704213825/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,50908,2026-07-04T13:38:28+00:00,2026-07-04T13:46:34+00:00,486.214,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL5K_0704213825/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_CL5K_0704213825/logs/stderr.txt,6509217e3ddba30cf4411dcb44f2571a27cea1fa0ebd29fbc50890843396c5bb,,TMax=900; HydroDyn edits=1
RUN_0001_FD_SURGE_SURGE_IC16715_CL8K_0704214734,SURGE_IC16715_CL8K_0704214734,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_IC16715_CL8K_0704214734/input,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_IC16715_CL8K_0704214734/output,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_IC16715_CL8K_0704214734/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,69624,2026-07-04T13:47:38+00:00,2026-07-04T13:55:37+00:00,479.211,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_IC16715_CL8K_0704214734/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_IC16715_CL8K_0704214734/logs/stderr.txt,dd295d89a31bae80da5f04a6c485a0c1d74173535d5e5327c9d6e4877be01c39,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_SWAY_SWAY_IC1230_0704215651,SWAY_IC1230_0704215651,FD_SWAY,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_IC1230_0704215651/input,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_IC1230_0704215651/output,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_IC1230_0704215651/input/qg_r001_center_sway_ac064de6.fst,SUCCESS,17596,2026-07-04T13:56:56+00:00,2026-07-04T14:05:04+00:00,487.219,900,0,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_IC1230_0704215651/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_IC1230_0704215651/logs/stderr.txt,6230d0da6996cd7ee2230c4e3c41a478698b520fa080d877e83691dc8095d530,,TMax=900; ElastoDyn initial_conditions
RUN_0001_FD_SURGE_PHYS_SURGE_BASE_40534Z0000,PHYS_SURGE_BASE_40534Z0000,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_40534Z0000/input,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_40534Z0000/output,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_40534Z0000/input/OpenFAST_input_files/IEA-15-240-RWT-UMaineSemi.fst,SUCCESS,32672,2026-07-04T14:05:35+00:00,2026-07-04T14:10:16+00:00,280.273,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_40534Z0000/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_PHYS_SURGE_BASE_40534Z0000/logs/stderr.txt,f50f8be1c25f0b401870a74ea5853e000fe665fa0ea026016e3765732773f444,,TMax=900; ElastoDyn initial_conditions
RUN_0001_FD_HEAVE_HEAVE_AF0_N175M_0704221224,HEAVE_AF0_N175M_0704221224,FD_HEAVE,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N175M_0704221224/input,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N175M_0704221224/output,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N175M_0704221224/input/qg_r001_center_heave_adcda246.fst,SUCCESS,71708,2026-07-04T14:12:29+00:00,2026-07-04T14:20:27+00:00,478.215,900,0,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N175M_0704221224/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N175M_0704221224/logs/stderr.txt,c1ebc28824fbaca9212def637017fd5f85c7aba70b15ca0234ca78b01f99f0c9,,TMax=900
RUN_0001_FD_YAW_YAW_EQIC_0704222630,YAW_EQIC_0704222630,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC_0704222630/input,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC_0704222630/output,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC_0704222630/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,50364,2026-07-04T14:26:53+00:00,2026-07-04T14:34:55+00:00,481.212,900,0,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC_0704222630/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC_0704222630/logs/stderr.txt,f6365c6e75b9b0bd77f3f71006c979962ba4279a96435bd6dc62f28e1637001e,,TMax=900; ElastoDyn initial_conditions
RUN_0001_FD_YAW_YAW_EQIC87_0704223546,YAW_EQIC87_0704223546,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_0704223546/input,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_0704223546/output,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_0704223546/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,69572,2026-07-04T14:35:52+00:00,2026-07-04T14:43:48+00:00,476.219,900,0,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_0704223546/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_0704223546/logs/stderr.txt,4160e95328e28464c165aed0ec0897e7a142b50583d6d159479d1ba3f1f2a71d,,TMax=900; ElastoDyn initial_conditions
RUN_0001_FD_YAW_YAW_EQIC87_CL105_0704224441,YAW_EQIC87_CL105_0704224441,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_0704224441/input,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_0704224441/output,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_0704224441/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,57564,2026-07-04T14:44:45+00:00,2026-07-04T14:52:51+00:00,485.220,900,0,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_0704224441/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_0704224441/logs/stderr.txt,720e3ea0ca9ffd88ee896c56fa0e1a5732159ff7f67f2be43559df368189c227,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1
RUN_0001_FD_YAW_YAW_EQIC87_CL105_BQ2X_0704225331,YAW_EQIC87_CL105_BQ2X_0704225331,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BQ2X_0704225331/input,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BQ2X_0704225331/output,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BQ2X_0704225331/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,51348,2026-07-04T14:53:35+00:00,2026-07-04T15:01:33+00:00,478.210,900,0,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BQ2X_0704225331/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BQ2X_0704225331/logs/stderr.txt,5128b0880b0409716d73abd685711e74caa96e0df1c465984dbd26e309b1ca0d,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=2
RUN_0001_FD_YAW_YAW_EQIC87_CL105_BL100_0704230212,YAW_EQIC87_CL105_BL100_0704230212,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BL100_0704230212/input,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BL100_0704230212/output,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BL100_0704230212/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,60220,2026-07-04T15:02:15+00:00,2026-07-04T15:10:18+00:00,482.222,900,0,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BL100_0704230212/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC87_CL105_BL100_0704230212/logs/stderr.txt,24ea3713c935168f2946651bf494a3f562a699289fae77c08ab58bf64eacffc9,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=2
RUN_0001_FD_YAW_YAW_EQIC83_0704231051,YAW_EQIC83_0704231051,FD_YAW,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC83_0704231051/input,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC83_0704231051/output,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC83_0704231051/input/qg_r001_center_yaw_fe6ed2b1.fst,SUCCESS,42724,2026-07-04T15:10:55+00:00,2026-07-04T15:18:55+00:00,480.212,900,0,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC83_0704231051/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_YAW_YAW_EQIC83_0704231051/logs/stderr.txt,0cfb11f1acef813e9a39149d2a2442c7a6ee79621fa1fafb7791378503937573,,TMax=900; ElastoDyn initial_conditions
RUN_0001_FD_SURGE_SURGE_EQIC90_0704231943,SURGE_EQIC90_0704231943,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_0704231943/input,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_0704231943/output,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_0704231943/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,41164,2026-07-04T15:19:47+00:00,2026-07-04T15:27:48+00:00,480.205,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_0704231943/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_0704231943/logs/stderr.txt,ddd8da43fb748c82aa4c1ea5b693e734cdc9d31457258839408853f57f3b258c,,TMax=900; ElastoDyn initial_conditions
RUN_0001_FD_SURGE_SURGE_EQIC90_CL0_0704232825,SURGE_EQIC90_CL0_0704232825,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_CL0_0704232825/input,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_CL0_0704232825/output,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_CL0_0704232825/input/qg_r001_center_surge_9d3daf69.fst,TIMEOUT,21552,2026-07-04T15:28:30+00:00,2026-07-04T17:24:14+00:00,6943.980,900,None,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_CL0_0704232825/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_EQIC90_CL0_0704232825/logs/stderr.txt,2475f47cb3448afc720720c223179b98e6237bb5ee0c07e1ae628014ef1d3707,,TMax=900; ElastoDyn initial_conditions; HydroDyn edits=1; timeout after 900 sec
RUN_0001_FD_SURGE_SURGE_UL0995_0705100839,SURGE_UL0995_0705100839,FD_SURGE,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_UL0995_0705100839/input,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_UL0995_0705100839/output,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_UL0995_0705100839/input/qg_r001_center_surge_9d3daf69.fst,SUCCESS,45828,2026-07-05T02:08:45+00:00,2026-07-05T02:14:49+00:00,364.276,900,0,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_UL0995_0705100839/logs/stdout.txt,04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_UL0995_0705100839/logs/stderr.txt,2fccbbf6cb47748560b998eac6f3d885a921d8d8c66facfa2462419e1462f573,,TMax=600; MoorDyn UnstrLen_scale=0.995
